date,ticker,name,sector,ret,vol,sharpe,var,es
2025-08-20,ALVO,ALVO,Iceland,-0.2622353018190777,0.46740497687112276,-0.7255216309300542,-0.04232609970591954,-0.06552686213749973
2025-08-21,AMRQ,AMRQ,Iceland,0.17678039961123515,0.40642010955995334,0.24592924406122968,-0.038942122120777536,-0.05339544963938693
2025-08-21,ARION,ARION,Iceland,0.2899775556557006,0.22203587941850145,0.9599698342360163,-0.020025563077459306,-0.030610384129483283
2025-08-21,BRIM,BRIM,Iceland,-0.21409054640645986,0.15469740608469376,-1.8805768180951945,-0.01730172249187208,-0.026165723654328735
2025-08-21,EIK,EIK,Iceland,0.32773471277856725,0.23559469685848775,1.0649853618453986,-0.02196438965594818,-0.026146965082149583
2025-08-21,EIM,EIM,Iceland,-0.024517244937574234,0.25778027540033693,-0.39315286662664284,-0.024249271004177887,-0.035064374965757907
2025-08-21,FESTI,FESTI,Iceland,0.4063400782415567,0.21935255777228654,1.502194787661209,-0.019543681098584474,-0.024396816905390837
2025-08-21,HAGA,HAGA,Iceland,0.25573887371305637,0.24147029758725702,0.7409154094926836,-0.019899041369634163,-0.02933084701389835
2025-08-21,HAMP,HAMP,Iceland,0.048667490804197744,0.24000958552157328,-0.11733830726166798,-0.020542816133307124,-0.03098304303252574
2025-08-21,HEIMAR,HEIMAR,Iceland,0.38458929860576596,0.20357744173334946,1.511756345346961,-0.016881035359733308,-0.025149334804755032
2025-08-21,ICEAIR,ICEAIR,Iceland,0.25281716740013915,0.39233831176783085,0.44856021659288614,-0.033507661004682755,-0.049588729431635496
2025-08-21,ICESEA,ICESEA,Iceland,0.050841137314457496,0.23390888015423114,-0.11110596555496394,-0.019892100767597842,-0.029917385551101603
2025-08-21,ISB,ISB,Iceland,0.22680585056009905,0.23097194464710588,0.6493257936299087,-0.021650408190857028,-0.030359739591070137
2025-08-21,ISF,ISF,Iceland,-0.262652501112968,0.18430679402425465,-1.8419413793512467,-0.01590971870192191,-0.025539291705861795
2025-08-21,KALD,KALD,Iceland,0.38244493666247614,0.18943520781012219,1.6132963396800641,-0.01642735130625017,-0.02552150043538835
2025-08-21,KVIKA,KVIKA,Iceland,0.23005017720256127,0.3581355927696046,0.42782781438106643,-0.021766124112209462,-0.047445310646145836
2025-08-21,NOVA,NOVA,Iceland,0.2704088355030455,0.1735997878808788,1.11508791900139,-0.013346194624190571,-0.018183860607328264
2025-08-21,OCS,OCS,Iceland,0.3683483561837164,0.4235080440420484,0.688342408105238,-0.03133586856976871,-0.05296421899996248
2025-08-21,OLGERD,OLGERD,Iceland,0.06455525891888436,0.19862655230561357,-0.06179712749634442,-0.017559083978565093,-0.02593743726308875
2025-08-21,OMXI15,OMXI15,Iceland,0.153737815350806,0.1758727891419416,0.43729337795889617,-0.0166982929176664,-0.027485876615385065
2025-08-21,PLAY,PLAY,Iceland,-1.054372089518758,0.7681803201133748,-1.4725733909034262,-0.07398456344074067,-0.13754908854829534
2025-08-21,REITIR,REITIR,Iceland,0.2824321359725055,0.22218897676888513,0.9253489064423467,-0.022271975692071722,-0.027276241876220353
2025-08-21,SIMINN,SIMINN,Iceland,0.3572695870959708,0.21127695771505273,1.3273561908171914,-0.018794490723259925,-0.024974129497519433
2025-08-21,SJOVA,SJOVA,Iceland,0.20205004579036367,0.2119331906348271,0.5908476917626911,-0.01725489896485703,-0.031224066801722704
2025-08-21,SKAGI,SKAGI,Iceland,0.25638341195734493,0.2225169181670465,0.8069211282473269,-0.020380341579255196,-0.029035752387817058
2025-08-21,SKEL,SKEL,Iceland,0.11914171088754988,0.24716388558747854,0.1711896602171711,-0.024206387043518393,-0.03793761415586223
2025-08-21,SVN,SVN,Iceland,-0.24324522772503,0.17555870394202175,-1.823179539572179,-0.016529160590748798,-0.028542474737243976
2025-08-21,SYN,SYN,Iceland,-0.1933201341370463,0.3785349767345133,-0.7136723421529169,-0.03153738090125931,-0.06151916092184318
