date,ticker,name,sector,ret,vol,sharpe,var,es
2023-08-08,ARION,ARION,Iceland,0.13880343534059839,0.2603286086607075,0.4119903424952261,-0.023963579950034487,-0.037324754874698954
2023-08-09,ARION,ARION,Iceland,0.1296642668690309,0.25904236981581835,0.3786235322167856,-0.023963579950034487,-0.037324754874698954
2023-08-10,ARION,ARION,Iceland,0.14139434470080364,0.25752526035409123,0.4262706020213898,-0.023854154354399797,-0.03671617194197809
2023-08-11,ARION,ARION,Iceland,0.1447044271358068,0.2575452084707916,0.43895735337000824,-0.023854154354399797,-0.03671617194197809
2023-08-14,ARION,ARION,Iceland,0.14158574026711992,0.25750060716117806,0.4267893202581797,-0.023854154354399797,-0.03671617194197809
2023-08-15,ARION,ARION,Iceland,0.146071542182453,0.2574755445407601,0.4441204080072441,-0.023854154354399797,-0.03671617194197809
2023-08-16,ARION,ARION,Iceland,0.14914782222425027,0.25745785470493215,0.4559668880612601,-0.023854154354399797,-0.03671617194197809
2023-08-17,ARION,ARION,Iceland,0.14606646776800886,0.2574560091628107,0.443868976349419,-0.023854154354399797,-0.03671617194197809
2023-08-18,ARION,ARION,Iceland,0.14468715742318125,0.2574787608590454,0.4383400689141532,-0.023854154354399797,-0.03671617194197809
2023-08-21,ARION,ARION,Iceland,0.13996998570600955,0.257530030698976,0.4198031532473693,-0.023854154354399797,-0.03671617194197809
2023-08-22,ARION,ARION,Iceland,0.1399057346534758,0.2575248389484541,0.4194294469358624,-0.023854154354399797,-0.03671617194197809
2023-08-23,ARION,ARION,Iceland,0.1392112902090314,0.25753170959231564,0.4165748852020957,-0.023854154354399797,-0.03671617194197809
2023-08-24,ARION,ARION,Iceland,0.13725883365995195,0.2576204171573931,0.4087058510478114,-0.023854154354399797,-0.03671617194197809
2023-08-25,ARION,ARION,Iceland,0.12892550032661862,0.2569632950635367,0.3771738080945467,-0.023854154354399797,-0.03671617194197809
2023-08-28,ARION,ARION,Iceland,0.12742866088287652,0.2569552887877071,0.37121310706340904,-0.023854154354399797,-0.03671617194197809
2023-08-29,ARION,ARION,Iceland,0.1295563204573446,0.2569934227008238,0.3792899277681847,-0.023854154354399797,-0.03671617194197809
2023-08-30,ARION,ARION,Iceland,0.1356727478895615,0.25653260087587076,0.4036665509300449,-0.023526077662854954,-0.03655110725557984
2023-08-31,ARION,ARION,Iceland,0.12226429718533617,0.25517332099860035,0.3531229170744398,-0.023526077662854954,-0.03655110725557984
2023-09-01,ARION,ARION,Iceland,0.12128429860220162,0.2551234910765658,0.3492023981911266,-0.023526077662854954,-0.03655110725557984
2023-09-04,ARION,ARION,Iceland,0.12464351631862382,0.25486883148772954,0.36258313002492865,-0.02319397497947052,-0.03648809302021117
2023-09-05,ARION,ARION,Iceland,0.11506506385229182,0.2545226007213934,0.3252947753833459,-0.02319397497947052,-0.03648809302021117
2023-09-06,ARION,ARION,Iceland,0.1153497057040278,0.25452483813052246,0.32626167538182577,-0.02319397497947052,-0.03648809302021117
2023-09-07,ARION,ARION,Iceland,0.11528361904498052,0.2545264720644983,0.3258513694640523,-0.02319397497947052,-0.03648809302021117
2023-09-08,ARION,ARION,Iceland,0.11789515332136791,0.2544544673942424,0.3360582373361723,-0.02319397497947052,-0.03648809302021117
2023-09-11,ARION,ARION,Iceland,0.1160731930285217,0.2544517536481645,0.3287528748927781,-0.02319397497947052,-0.03648809302021117
2023-09-12,ARION,ARION,Iceland,0.11504082872425925,0.25442813894112554,0.32457717768220407,-0.02319397497947052,-0.03648809302021117
2023-09-13,ARION,ARION,Iceland,0.11577589284687421,0.2544017749894565,0.3273515580537055,-0.02319397497947052,-0.03648809302021117
2023-09-14,ARION,ARION,Iceland,0.11810428908831395,0.25440933714713365,0.3363453584164029,-0.02319397497947052,-0.03648809302021117
2023-09-15,ARION,ARION,Iceland,0.11804711628351146,0.25441084562300265,0.3359707541049083,-0.02319397497947052,-0.03648809302021117
2023-09-18,ARION,ARION,Iceland,0.11965507371381796,0.25440464534498725,0.3421515269215865,-0.02319397497947052,-0.03648809302021117
2023-09-19,ARION,ARION,Iceland,0.1194326043033619,0.2544046866221409,0.3411291135260129,-0.02319397497947052,-0.03648809302021117
2023-09-20,ARION,ARION,Iceland,0.11760206873181915,0.25440184307179664,0.3337895881625522,-0.02319397497947052,-0.03648809302021117
2023-09-21,ARION,ARION,Iceland,0.11810309591733086,0.2544050657033648,0.3356061303557499,-0.02319397497947052,-0.03648809302021117
2023-09-22,ARION,ARION,Iceland,0.1191004437344414,0.2544205754510711,0.3393571189712487,-0.02319397497947052,-0.03648809302021117
2023-09-25,ARION,ARION,Iceland,0.11211177161361069,0.2542497726482545,0.31194894129696726,-0.02319397497947052,-0.03648809302021117
2023-09-26,ARION,ARION,Iceland,0.10793336239036626,0.25432530581441853,0.29527822239418433,-0.02319397497947052,-0.03648809302021117
2023-09-27,ARION,ARION,Iceland,0.1149846444416483,0.2538227547465322,0.3234942130203489,-0.02299267351496228,-0.03629387674710236
2023-09-28,ARION,ARION,Iceland,0.11726763277114827,0.2537995080348282,0.33237009522759275,-0.02299267351496228,-0.03629387674710236
2023-09-29,ARION,ARION,Iceland,0.1189507010714611,0.25381574254041334,0.33883091775616414,-0.02299267351496228,-0.03629387674710236
2023-10-02,ARION,ARION,Iceland,0.12531617755109842,0.2535842941439404,0.3640930673905448,-0.02283115961344309,-0.036266025037008764
2023-10-03,ARION,ARION,Iceland,0.11553348823863084,0.2533565659058133,0.3256587407586832,-0.02283115961344309,-0.036266025037008764
2023-10-04,ARION,ARION,Iceland,0.11657866528380788,0.25332928088652845,0.32967031288334303,-0.02283115961344309,-0.036266025037008764
2023-10-05,ARION,ARION,Iceland,0.11306376156447259,0.2535235533755164,0.31540432650044536,-0.02283115961344309,-0.036266025037008764
2023-10-06,ARION,ARION,Iceland,0.11862496186251502,0.25361761016839224,0.33706575768556946,-0.02283115961344309,-0.036266025037008764
2023-10-09,ARION,ARION,Iceland,0.1127209028219246,0.25397700387637007,0.313193469135134,-0.02299267351496228,-0.036375279278206045
2023-10-10,ARION,ARION,Iceland,0.11173317382088763,0.25398467269265795,0.3091461981642097,-0.02299267351496228,-0.036375279278206045
2023-10-11,ARION,ARION,Iceland,0.11767541502839815,0.25415842450259946,0.3321661414883734,-0.02299267351496228,-0.036375279278206045
2023-10-12,ARION,ARION,Iceland,0.11629034040153248,0.2542259078924119,0.3264810234581518,-0.02299267351496228,-0.036375279278206045
2023-10-13,ARION,ARION,Iceland,0.11803590666322776,0.25424357444823215,0.33317533029178337,-0.02299267351496228,-0.036375279278206045
2023-10-16,ARION,ARION,Iceland,0.1173438651407364,0.2542402869643445,0.3303089073841588,-0.02299267351496228,-0.036375279278206045
2023-10-17,ARION,ARION,Iceland,0.11353174864259452,0.2543324734456326,0.31505178968260966,-0.02299267351496228,-0.036375279278206045
2023-10-18,ARION,ARION,Iceland,0.11402769152395713,0.2543223298821948,0.3168657265899853,-0.02299267351496228,-0.036375279278206045
2023-10-19,ARION,ARION,Iceland,0.11586571260558226,0.2543671305753907,0.3238871184842503,-0.02299267351496228,-0.036375279278206045
2023-10-20,ARION,ARION,Iceland,0.11708305847810058,0.2543678932251973,0.3285236007295287,-0.02299267351496228,-0.036375279278206045
2023-10-23,ARION,ARION,Iceland,0.12709436184302536,0.2530626361526738,0.36962956815740916,-0.02283115961344309,-0.03582325802764653
2023-10-24,ARION,ARION,Iceland,0.12560040923674276,0.2530667943227842,0.36357102447383227,-0.02283115961344309,-0.03582325802764653
2023-10-25,ARION,ARION,Iceland,0.12560040923674276,0.25306688622101675,0.3634218147077466,-0.02283115961344309,-0.03582325802764653
2023-10-26,ARION,ARION,Iceland,0.1316421940644059,0.2532370382618431,0.3868868704738116,-0.02283115961344309,-0.03582325802764653
2023-10-27,ARION,ARION,Iceland,0.1273898362217175,0.2535733782616198,0.3694551903728382,-0.02299267351496228,-0.03593775059296041
2023-10-30,ARION,ARION,Iceland,0.12585137468325597,0.2536011572122816,0.36319949630279413,-0.02299267351496228,-0.03593775059296041
2023-10-31,ARION,ARION,Iceland,0.12454851183883199,0.2536281789351234,0.3578755250150934,-0.02299267351496228,-0.03593775059296041
2023-11-01,ARION,ARION,Iceland,0.12128894709285926,0.2535808414940631,0.3449390674195317,-0.02299267351496228,-0.03593775059296041
2023-11-02,ARION,ARION,Iceland,0.12716890005323553,0.25367992348419116,0.36783390932384585,-0.02299267351496228,-0.03593775059296041
2023-11-03,ARION,ARION,Iceland,0.12818534961109426,0.2536825552514954,0.371687810649458,-0.02299267351496228,-0.03593775059296041
2023-11-06,ARION,ARION,Iceland,0.12719525060119327,0.25367504502554855,0.36764672919821606,-0.02299267351496228,-0.03593775059296041
2023-11-07,ARION,ARION,Iceland,0.1261279271200767,0.25371622150302153,0.36323126123807825,-0.02299267351496228,-0.03593775059296041
2023-11-08,ARION,ARION,Iceland,0.12492046912174816,0.2536853709106067,0.3583667077049341,-0.02299267351496228,-0.03593775059296041
2023-11-09,ARION,ARION,Iceland,0.12768523213190994,0.2533965271308656,0.3695367938460616,-0.02283115961344309,-0.03577421906113289
2023-11-10,ARION,ARION,Iceland,0.13032722421792456,0.2534840925570255,0.3796826749725735,-0.02283115961344309,-0.03577421906113289
2023-11-13,ARION,ARION,Iceland,0.12975809459374635,0.25351934674130316,0.377235804531415,-0.02283115961344309,-0.03577421906113289
2023-11-14,ARION,ARION,Iceland,0.13133289774335263,0.2535393885355292,0.3832681165419352,-0.02283115961344309,-0.03577421906113289
2023-11-15,ARION,ARION,Iceland,0.13207809005104498,0.25351058886971833,0.386101987647412,-0.02283115961344309,-0.03577421906113289
2023-11-16,ARION,ARION,Iceland,0.13627450129730453,0.2536508536864128,0.40228344611069283,-0.02283115961344309,-0.03577421906113289
2023-11-17,ARION,ARION,Iceland,0.1401355051583084,0.2537864110923304,0.4171331670857062,-0.02283115961344309,-0.03577421906113289
2023-11-20,ARION,ARION,Iceland,0.1365857216085248,0.25388459236498473,0.40284103478327665,-0.02283115961344309,-0.03577421906113289
2023-11-21,ARION,ARION,Iceland,0.134238172784292,0.2537631817438306,0.39363381411181464,-0.02283115961344309,-0.03577421906113289
2023-11-22,ARION,ARION,Iceland,0.13067841837824726,0.25375430819442635,0.3794702104624585,-0.02283115961344309,-0.03577421906113289
2023-11-23,ARION,ARION,Iceland,0.13723381266949058,0.2534150705409942,0.405697186199004,-0.022657465912107988,-0.03567478650786764
2023-11-24,ARION,ARION,Iceland,0.13277507485359719,0.2528879336799869,0.3887620411291928,-0.022657465912107988,-0.03567478650786764
2023-11-27,ARION,ARION,Iceland,0.13128253754016433,0.2528692001696335,0.3827388939712037,-0.022657465912107988,-0.03567478650786764
2023-11-28,ARION,ARION,Iceland,0.13350475976238657,0.2528155653836797,0.3914664461422667,-0.022657465912107988,-0.03567478650786764
2023-11-29,ARION,ARION,Iceland,0.13375726368136,0.25281768804375665,0.3923183788773126,-0.022657465912107988,-0.03567478650786764
2023-11-30,ARION,ARION,Iceland,0.13426099267516137,0.252834953890136,0.39414110125132307,-0.022657465912107988,-0.03567478650786764
2023-12-01,ARION,ARION,Iceland,0.13598938773688973,0.2528512469824447,0.400807803512698,-0.022657465912107988,-0.03567478650786764
2023-12-04,ARION,ARION,Iceland,0.1384424888784589,0.2528917526417094,0.4103003109900644,-0.022657465912107988,-0.03567478650786764
2023-12-05,ARION,ARION,Iceland,0.14114995962553356,0.25285153425586204,0.4209298017972747,-0.022657465912107988,-0.03567478650786764
2023-12-06,ARION,ARION,Iceland,0.13982568426321473,0.252876360182591,0.4155081220559178,-0.022657465912107988,-0.03567478650786764
2023-12-07,ARION,ARION,Iceland,0.14003475653922665,0.2528805343789168,0.41618452271135736,-0.022657465912107988,-0.03567478650786764
2023-12-08,ARION,ARION,Iceland,0.14260273917314278,0.2528820253361747,0.42619343027559764,-0.022657465912107988,-0.03567478650786764
2023-12-11,ARION,ARION,Iceland,0.1421638902522795,0.25289477179854936,0.4242931510396823,-0.022657465912107988,-0.03567478650786764
2023-12-12,ARION,ARION,Iceland,0.14512070330304055,0.2528851534175759,0.43585810343041925,-0.022657465912107988,-0.03567478650786764
2023-12-13,ARION,ARION,Iceland,0.1461734307413431,0.2528573025123224,0.43992592020490745,-0.022657465912107988,-0.03567478650786764
2023-12-14,ARION,ARION,Iceland,0.15378186078223918,0.25302323097869184,0.4695640861325972,-0.022657465912107988,-0.03567478650786764
2023-12-15,ARION,ARION,Iceland,0.15118087322689416,0.2532199585093824,0.45878431561642996,-0.02283115961344309,-0.03570923714934008
2023-12-18,ARION,ARION,Iceland,0.16071269321290738,0.2529075679936096,0.49689646317741915,-0.022657465912107988,-0.03557027414723538
2023-12-19,ARION,ARION,Iceland,0.15715309453785575,0.25256385909891044,0.4833351394889601,-0.022657465912107988,-0.03557027414723538
2023-12-20,ARION,ARION,Iceland,0.1727671536813266,0.25161580296009,0.547067220290661,-0.022416709548760922,-0.035076460595605465
2023-12-21,ARION,ARION,Iceland,0.16571494090814767,0.25104403874175846,0.5200771007487336,-0.022416709548760922,-0.035076460595605465
2023-12-22,ARION,ARION,Iceland,0.16287625224119154,0.25108844357506555,0.5085350645363459,-0.022416709548760922,-0.035076460595605465
2023-12-27,ARION,ARION,Iceland,0.16462314011356585,0.25107688087086905,0.5153715307319262,-0.022416709548760922,-0.035076460595605465
2023-12-28,ARION,ARION,Iceland,0.16964612316812325,0.2513902211978805,0.5345656228619203,-0.022416709548760922,-0.035076460595605465
2023-12-29,ARION,ARION,Iceland,0.17250607806204454,0.25143184972580485,0.5457074587617236,-0.022416709548760922,-0.035076460595605465
2024-01-02,ARION,ARION,Iceland,0.17242909038007367,0.251429898521876,0.5452611625955684,-0.022416709548760922,-0.035076460595605465
2024-01-03,ARION,ARION,Iceland,0.17669783188285773,0.2514846571324618,0.5619722991821899,-0.022416709548760922,-0.035076460595605465
2024-01-04,ARION,ARION,Iceland,0.17601143525041066,0.2514727864445215,0.5591250132030209,-0.022416709548760922,-0.035076460595605465
2024-01-05,ARION,ARION,Iceland,0.17718362259623138,0.25147038965555124,0.5636473672969139,-0.022416709548760922,-0.035076460595605465
2024-01-08,ARION,ARION,Iceland,0.17740466592072301,0.2514740953350039,0.5643737455882725,-0.022416709548760922,-0.035076460595605465
2024-01-09,ARION,ARION,Iceland,0.17566693841118566,0.25142668666083484,0.5574243615508737,-0.022416709548760922,-0.035076460595605465
2024-01-10,ARION,ARION,Iceland,0.1743176285872996,0.2515000744288568,0.5517523661799196,-0.022416709548760922,-0.035076460595605465
2024-01-11,ARION,ARION,Iceland,0.18228027714417563,0.251354976237637,0.5836053958780739,-0.022379800521868592,-0.03505354090552238
2024-01-12,ARION,ARION,Iceland,0.17924942958502618,0.2514082760356681,0.5712818440759295,-0.022379800521868592,-0.03505354090552238
2024-01-15,ARION,ARION,Iceland,0.18177628060897394,0.2512896493953924,0.5814626492606346,-0.022379800521868592,-0.03505354090552238
2024-01-16,ARION,ARION,Iceland,0.1866185157579251,0.25116523938337465,0.6008852637584701,-0.022379800521868592,-0.03505354090552238
2024-01-17,ARION,ARION,Iceland,0.18719891588630855,0.2511393918583306,0.6031136765009402,-0.022379800521868592,-0.03505354090552238
2024-01-18,ARION,ARION,Iceland,0.19054911416334944,0.2511456073410072,0.6162939202851937,-0.022379800521868592,-0.03505354090552238
2024-01-19,ARION,ARION,Iceland,0.19175751569089988,0.25114239683900447,0.6209689208062518,-0.022379800521868592,-0.03505354090552238
2024-01-22,ARION,ARION,Iceland,0.19644486656960777,0.25126409929584215,0.6391787969641064,-0.022379800521868592,-0.03505354090552238
2024-01-23,ARION,ARION,Iceland,0.1973338052171671,0.2512322215203458,0.6426537689885311,-0.022379800521868592,-0.03505354090552238
2024-01-24,ARION,ARION,Iceland,0.19623186805810597,0.251209476942766,0.6381809696795102,-0.022379800521868592,-0.03505354090552238
2024-01-25,ARION,ARION,Iceland,0.19139490835559878,0.25111390750024926,0.6190173221728941,-0.022379800521868592,-0.03505354090552238
2024-01-26,ARION,ARION,Iceland,0.1866832346565833,0.2508473094896704,0.6007475060601851,-0.022379800521868592,-0.03505354090552238
2024-01-29,ARION,ARION,Iceland,0.18643432579352634,0.2508583393025361,0.5995842028956445,-0.022379800521868592,-0.03505354090552238
2024-01-30,ARION,ARION,Iceland,0.18261266974257093,0.2510183306045879,0.5838328687079102,-0.022379800521868592,-0.03505354090552238
2024-01-31,ARION,ARION,Iceland,0.18160456182838572,0.2509977907413501,0.5797196636944612,-0.022379800521868592,-0.03505354090552238
2024-02-01,ARION,ARION,Iceland,0.18464219981216018,0.2510130642519641,0.5916413313332433,-0.022379800521868592,-0.03505354090552238
2024-02-02,ARION,ARION,Iceland,0.18244893852798977,0.2511427026247324,0.5824583051737825,-0.022379800521868592,-0.03505354090552238
2024-02-05,ARION,ARION,Iceland,0.18411560519465642,0.25111018093414733,0.5890264175656296,-0.022379800521868592,-0.03505354090552238
2024-02-06,ARION,ARION,Iceland,0.18616976018998793,0.2511671849010421,0.5969255878723811,-0.022379800521868592,-0.03505354090552238
2024-02-07,ARION,ARION,Iceland,0.18496593968178826,0.25117244247520526,0.5919754318093026,-0.022379800521868592,-0.03505354090552238
2024-02-08,ARION,ARION,Iceland,0.18478564742804493,0.25117836780866165,0.5910992050393439,-0.022379800521868592,-0.03505354090552238
2024-02-09,ARION,ARION,Iceland,0.18225825210509491,0.2510225300244698,0.5812532002337518,-0.022379800521868592,-0.03505354090552238
2024-02-12,ARION,ARION,Iceland,0.18611154419524079,0.25101039599685865,0.5964878510258278,-0.022379800521868592,-0.03505354090552238
2024-02-13,ARION,ARION,Iceland,0.17736470925562547,0.25049699712378676,0.562647572895698,-0.022379800521868592,-0.03505354090552238
2024-02-14,ARION,ARION,Iceland,0.16903544880546467,0.2501498593336122,0.5299862172540936,-0.022379800521868592,-0.03505354090552238
2024-02-15,ARION,ARION,Iceland,0.16399333329823293,0.24997531634118986,0.5100415236614815,-0.022379800521868592,-0.03505354090552238
2024-02-16,ARION,ARION,Iceland,0.15925764639714285,0.2499501729871119,0.4910014699393604,-0.022379800521868592,-0.03505354090552238
2024-02-19,ARION,ARION,Iceland,0.1622395009712339,0.24991162605889589,0.5028639800762288,-0.022379800521868592,-0.03505354090552238
2024-02-20,ARION,ARION,Iceland,0.16090461205394507,0.24990641068516353,0.4973880570496601,-0.022379800521868592,-0.03505354090552238
2024-02-21,ARION,ARION,Iceland,0.16080847005961502,0.24990494189671486,0.496861403152541,-0.022379800521868592,-0.03505354090552238
2024-02-22,ARION,ARION,Iceland,0.15975096840726866,0.24992525305113938,0.49244490084787257,-0.022379800521868592,-0.03505354090552238
2024-02-23,ARION,ARION,Iceland,0.16369833682832127,0.25006801626191605,0.5078045542163452,-0.022379800521868592,-0.03505354090552238
2024-02-26,ARION,ARION,Iceland,0.15857736908638576,0.25021864836409785,0.48688858012247377,-0.022379800521868592,-0.03505354090552238
2024-02-27,ARION,ARION,Iceland,0.1584302621887068,0.2502285612467877,0.4861371042570801,-0.022379800521868592,-0.03505354090552238
2024-02-28,ARION,ARION,Iceland,0.1600151678490841,0.2502407275595169,0.4923027025664855,-0.022379800521868592,-0.03505354090552238
2024-02-29,ARION,ARION,Iceland,0.1623188694521668,0.2503318454372138,0.5011818632030633,-0.022379800521868592,-0.03505354090552238
2024-03-01,ARION,ARION,Iceland,0.17324520810008956,0.24995950854531507,0.5454967492470671,-0.0223010977460344,-0.034849200497171565
2024-03-04,ARION,ARION,Iceland,0.177801035659112,0.24968086982381624,0.5642078506252707,-0.022161048484868637,-0.03478822860521375
2024-03-05,ARION,ARION,Iceland,0.17836001001808635,0.24966951491716152,0.5663280969768718,-0.022161048484868637,-0.03478822860521375
2024-03-06,ARION,ARION,Iceland,0.18085730892406238,0.24950460193124,0.5765670814899543,-0.021942754522792058,-0.03478595666834503
2024-03-07,ARION,ARION,Iceland,0.1819547026140487,0.24948939505447076,0.5808571710309282,-0.021942754522792058,-0.03478595666834503
2024-03-08,ARION,ARION,Iceland,0.18620727762524436,0.24951506709588178,0.5976964074842904,-0.021942754522792058,-0.03478595666834503
2024-03-11,ARION,ARION,Iceland,0.18915831360826924,0.24949379612864941,0.6094310862651238,-0.021942754522792058,-0.03478595666834503
2024-03-12,ARION,ARION,Iceland,0.188392731739249,0.24948015378761693,0.6062513230711188,-0.021942754522792058,-0.03478595666834503
2024-03-13,ARION,ARION,Iceland,0.18859346570042865,0.2494771597446313,0.6069188354619465,-0.021942754522792058,-0.03478595666834503
2024-03-14,ARION,ARION,Iceland,0.17417629051892225,0.25112287169524977,0.5453871690465663,-0.02216512232444166,-0.035450793220720964
2024-03-15,ARION,ARION,Iceland,0.16840388446912366,0.2511219767688271,0.5222581408847221,-0.02216512232444166,-0.035450793220720964
2024-03-18,ARION,ARION,Iceland,0.16856028168035408,0.25112637001723037,0.522727281171125,-0.02216512232444166,-0.035450793220720964
2024-03-19,ARION,ARION,Iceland,0.17016008216712947,0.2510115003318452,0.5291956861163063,-0.02216512232444166,-0.035450793220720964
2024-03-20,ARION,ARION,Iceland,0.16683962291191165,0.25100339050379483,0.515840537523241,-0.02216512232444166,-0.035450793220720964
2024-03-21,ARION,ARION,Iceland,0.1654458946889151,0.2510276146203149,0.5100951775364218,-0.02216512232444166,-0.035450793220720964
2024-03-22,ARION,ARION,Iceland,0.1662149405913424,0.25107103038924966,0.5129265664012367,-0.02216512232444166,-0.035450793220720964
2024-03-25,ARION,ARION,Iceland,0.1659167113275959,0.25108024426497705,0.5115764987576357,-0.02216512232444166,-0.035450793220720964
2024-03-26,ARION,ARION,Iceland,0.16407492388798237,0.2511813959357299,0.5038945832306695,-0.02216512232444166,-0.035450793220720964
2024-03-27,ARION,ARION,Iceland,0.16062848407966634,0.25112126506086635,0.49014832328958424,-0.02216512232444166,-0.035450793220720964
2024-04-02,ARION,ARION,Iceland,0.15860241545785303,0.2512022642820061,0.48178139925491004,-0.02216512232444166,-0.035450793220720964
2024-04-03,ARION,ARION,Iceland,0.15805967461660472,0.2512008257860587,0.4794812828512469,-0.02216512232444166,-0.035450793220720964
2024-04-04,ARION,ARION,Iceland,0.15714165395870622,0.25109918616814253,0.4758773591286903,-0.02216512232444166,-0.035450793220720964
2024-04-05,ARION,ARION,Iceland,0.15618262036947686,0.2510229935148839,0.47205925797617887,-0.02216512232444166,-0.035450793220720964
2024-04-08,ARION,ARION,Iceland,0.15147381795834305,0.25074845318222805,0.4536549208922072,-0.02216512232444166,-0.035450793220720964
2024-04-09,ARION,ARION,Iceland,0.15115985161725518,0.2507435441394658,0.45226911185684093,-0.02216512232444166,-0.035450793220720964
2024-04-10,ARION,ARION,Iceland,0.157137435677031,0.2503718959068692,0.47667286174054907,-0.021942754522792058,-0.03532542408515075
2024-04-11,ARION,ARION,Iceland,0.1642399731768112,0.24965487838247555,0.5063484859174833,-0.021627932991637372,-0.03499852586827676
2024-04-12,ARION,ARION,Iceland,0.16715020706790853,0.24948274262132564,0.5182200029281362,-0.02160029542744235,-0.03499852586827676
2024-04-15,ARION,ARION,Iceland,0.17484046581981108,0.24908130986636978,0.5497865355167717,-0.021524510533472752,-0.03483839538719294
2024-04-16,ARION,ARION,Iceland,0.164161053050948,0.24855853832332617,0.5078340198883747,-0.021524510533472752,-0.03483839538719294
2024-04-17,ARION,ARION,Iceland,0.16147802179648818,0.2484167219036691,0.49717987397608804,-0.021524510533472752,-0.03483839538719294
2024-04-18,ARION,ARION,Iceland,0.16371691068537705,0.24832956689338384,0.50622658026962,-0.021524510533472752,-0.03483839538719294
2024-04-19,ARION,ARION,Iceland,0.16476220685262447,0.24833713103661945,0.5102767641565467,-0.021524510533472752,-0.03483839538719294
2024-04-22,ARION,ARION,Iceland,0.1579630051584525,0.24808020403256126,0.4832542381541444,-0.021524510533472752,-0.03483839538719294
2024-04-23,ARION,ARION,Iceland,0.1548078478489588,0.2480553632671016,0.47043970300229987,-0.021524510533472752,-0.03483839538719294
2024-04-24,ARION,ARION,Iceland,0.16985119284770073,0.24593642028569823,0.5355159475825717,-0.02142497854934,-0.034039177284380336
2024-04-26,ARION,ARION,Iceland,0.16957029397129625,0.24593651383920004,0.5342293438584486,-0.02142497854934,-0.034039177284380336
2024-04-29,ARION,ARION,Iceland,0.16691530520130046,0.24606363508555734,0.5230193390648701,-0.02142497854934,-0.034039177284380336
2024-04-30,ARION,ARION,Iceland,0.16202331983715834,0.24547637607730532,0.5041997485429187,-0.02142497854934,-0.034039177284380336
2024-05-02,ARION,ARION,Iceland,0.15208757990141838,0.24492181216185505,0.46463217622530484,-0.02142497854934,-0.034039177284380336
2024-05-03,ARION,ARION,Iceland,0.14498643895842878,0.2450424133614658,0.4352824766406886,-0.02152233602371853,-0.034039461827634496
