date,ticker,name,sector,ret,vol,sharpe,var,es
2025-08-20,ALVO,ALVO,Iceland,-0.2991460607810779,0.6005599722133698,-0.6183403473827113,-0.05336214887415481,-0.074424915617018
2025-08-21,AMRQ,AMRQ,Iceland,-0.1533934195328723,0.4839592681807577,-0.4661102736117173,-0.04046881676037659,-0.05320574614374056
2025-08-21,ARION,ARION,Iceland,0.5235512221846957,0.2402754116524599,1.878537015938092,-0.0211037187797046,-0.029679335943153064
2025-08-21,BRIM,BRIM,Iceland,-0.23489598733924352,0.15897825161292203,-1.931590966685852,-0.01756049908142836,-0.024778912924260932
2025-08-21,EIK,EIK,Iceland,0.35140828994976175,0.2085427901064741,1.3389258023804789,-0.02016349709591343,-0.02373836666804143
2025-08-21,EIM,EIM,Iceland,-0.16543445036701687,0.22566634452243675,-1.0529679037681174,-0.021479987884365663,-0.027267831503925245
2025-08-21,FESTI,FESTI,Iceland,0.16295913739036857,0.19525063905946383,0.46491100081334974,-0.01782122335176975,-0.024091022761544623
2025-08-21,HAGA,HAGA,Iceland,0.2921337126078464,0.24295221173288634,0.9053169084703859,-0.019833422494063353,-0.02778148387128172
2025-08-21,HAMP,HAMP,Iceland,0.4905313797759198,0.24215221576903528,1.727617527973196,-0.017541538828653093,-0.02024715376423434
2025-08-21,HEIMAR,HEIMAR,Iceland,0.27413510553236764,0.18271780677380692,1.105257017486982,-0.015972979704579705,-0.01928031454503305
2025-08-21,ICEAIR,ICEAIR,Iceland,0.18932835974292767,0.42147431498739707,0.2779372032923129,-0.028934691502816336,-0.058576564943084254
2025-08-21,ICESEA,ICESEA,Iceland,0.21901337752480798,0.22819104052228978,0.6434451142908856,-0.019892100767597842,-0.02810387191392313
2025-08-21,ISB,ISB,Iceland,0.2922342848564282,0.1991047644488312,1.1051936305481656,-0.01778557666585117,-0.02651669180560845
2025-08-21,ISF,ISF,Iceland,-0.2752632532576073,0.2179656296040109,-1.594050498992071,-0.01690500428966251,-0.027252605086220138
2025-08-21,JBTM,JBTM,Iceland,0.6483761135828977,0.4659161594864426,1.2366841855028572,-0.04361296111346208,-0.06340520279546795
2025-08-21,KALD,KALD,Iceland,0.1029165645729857,0.20778871732191861,0.14789829589056727,-0.017250453608092332,-0.02841792717475755
2025-08-21,KVIKA,KVIKA,Iceland,0.6838041960667016,0.3349387287807623,1.8260630262654884,-0.021931405525775206,-0.03424228028864094
2025-08-21,NOVA,NOVA,Iceland,0.3182374332467616,0.1776166154140922,1.3853009488855093,-0.009264010330191313,-0.017450780813282107
2025-08-21,OCS,OCS,Iceland,0.26639560755641356,0.36678328744942396,0.5294969722616009,-0.027070168826402684,-0.042661756565043604
2025-08-21,OLGERD,OLGERD,Iceland,0.10874766168288393,0.17351899398650378,0.2107129223555815,-0.01696069826122661,-0.02246301498856378
2025-08-21,OMXI15,OMXI15,Iceland,0.22629285362829996,0.18534597241465256,0.8314606691735686,-0.016567388499284415,-0.02549996445036138
2025-08-21,PLAY,PLAY,Iceland,-0.8900672003084741,0.7954099646927898,-1.2097562394203987,-0.08123478150563088,-0.13008884565455775
2025-08-21,REITIR,REITIR,Iceland,0.28918935037375926,0.21292960438810468,1.0191367406217522,-0.018020254496774683,-0.02569169846634802
2025-08-21,SIMINN,SIMINN,Iceland,-0.10473971949840713,0.2092126220047939,-0.8456692774021074,-0.020981655519325137,-0.026888793922263045
2025-08-21,SJOVA,SJOVA,Iceland,0.12344668217346184,0.19729426775653994,0.25982363999004465,-0.020640064118761875,-0.028780212331842404
2025-08-21,SKAGI,SKAGI,Iceland,0.135136452640385,0.17589137263766264,0.3578997896291272,-0.016129871260939017,-0.025139992588644168
2025-08-21,SKEL,SKEL,Iceland,0.1739331164004446,0.1842578801739378,0.5522051427521478,-0.012267906511582317,-0.02641476555109128
2025-08-21,SVN,SVN,Iceland,-0.32051115176159084,0.17600071143375223,-2.231218930527967,-0.015564892028624483,-0.026167340005668317
2025-08-21,SYN,SYN,Iceland,-0.22197491418531065,0.3138409356048381,-0.9372897165061952,-0.03153807496146292,-0.04700140406808921
